restaurant_id,date,ingredient_id,ingredient_name,shelf_life_days,supplier_lead_time_days,projected_usage_qty,order_qty,waste_qty,stockout_risk
R003,2025-01-31,ING004,Onion,5,7,3.67,5.95,0.53,0.009
R003,2025-01-31,ING005,Tomato,4,5,1.93,4.42,1.16,0.079
R003,2025-01-31,ING006,Oil,20,30,0.61,4.28,0.8,0.237
R003,2025-01-31,ING007,Flour,10,15,1.21,2.12,0.1,0.109
R003,2025-01-31,ING008,Bread,8,4,2.74,3.55,0.67,0.171
R003,2025-01-31,ING009,Lettuce,2,3,3.01,5.52,0.48,0.247
R003,2025-01-31,ING010,Cheese,4,5,5.2,8.83,1.53,0.215
R003,2025-02-01,ING001,Rice,12,3,6.56,7.18,0.89,0.136
R003,2025-02-01,ING002,Chicken,2,2,5.11,7.55,1.13,0.015
R003,2025-02-01,ING003,Paneer,3,4,2.74,5.58,0.83,0.24
R003,2025-02-01,ING004,Onion,5,7,6.31,6.31,1.07,0.035
R003,2025-02-01,ING005,Tomato,4,5,6.66,7.9,1.57,0.246
R003,2025-02-01,ING006,Oil,20,30,3.83,5.49,0.97,0.209
R003,2025-02-01,ING007,Flour,10,15,2.33,2.84,0.4,0.046
R003,2025-02-01,ING008,Bread,8,4,7.64,9.95,1.01,0.018
R003,2025-02-01,ING009,Lettuce,2,3,7.3,8.5,0.79,0.191
R003,2025-02-01,ING010,Cheese,4,5,5.74,7.15,0.54,0.017
R003,2025-02-02,ING001,Rice,12,3,5.18,7.61,1.55,0.318
R003,2025-02-02,ING002,Chicken,2,2,7.36,7.54,1.07,0.392
R003,2025-02-02,ING003,Paneer,3,4,5.42,7.54,0.99,0.215
R003,2025-02-02,ING004,Onion,5,7,4.33,4.35,1.04,0.298
R003,2025-02-02,ING005,Tomato,4,5,6.49,6.53,1.09,0.151
R003,2025-02-02,ING006,Oil,20,30,4.12,7.99,1.35,0.199
R003,2025-02-02,ING007,Flour,10,15,3.19,4.22,0.86,0.32
R003,2025-02-02,ING008,Bread,8,4,7.0,8.6,1.21,0.306
R003,2025-02-02,ING009,Lettuce,2,3,3.34,7.0,1.03,0.206
R003,2025-02-02,ING010,Cheese,4,5,5.34,6.1,0.57,0.235
R003,2025-02-03,ING001,Rice,12,3,2.63,5.5,0.88,0.309
R003,2025-02-03,ING002,Chicken,2,2,2.92,4.29,0.91,0.153
R003,2025-02-03,ING003,Paneer,3,4,3.33,4.21,0.97,0.393
R003,2025-02-03,ING004,Onion,5,7,2.25,4.69,0.56,0.3
R003,2025-02-03,ING005,Tomato,4,5,1.94,2.82,0.0,0.339
R003,2025-02-03,ING006,Oil,20,30,1.61,3.66,0.44,0.378
R003,2025-02-03,ING007,Flour,10,15,2.64,4.58,1.07,0.244
R003,2025-02-03,ING008,Bread,8,4,2.02,2.14,0.49,0.268
R003,2025-02-03,ING009,Lettuce,2,3,2.91,5.0,0.62,0.266
R003,2025-02-03,ING010,Cheese,4,5,1.62,3.55,0.42,0.193
R003,2025-02-04,ING001,Rice,12,3,2.31,5.52,0.76,0.267
R003,2025-02-04,ING002,Chicken,2,2,4.93,8.91,1.05,0.35
R003,2025-02-04,ING003,Paneer,3,4,2.31,5.5,0.56,0.165
R003,2025-02-04,ING004,Onion,5,7,4.59,6.37,0.98,0.232
R003,2025-02-04,ING005,Tomato,4,5,1.3,3.51,0.72,0.215
R003,2025-02-04,ING006,Oil,20,30,0.44,1.54,0.76,0.212
R003,2025-02-04,ING007,Flour,10,15,1.84,5.26,0.65,0.355
R003,2025-02-04,ING008,Bread,8,4,4.06,7.92,1.49,0.288
R003,2025-02-04,ING009,Lettuce,2,3,1.38,1.67,0.09,0.262
R003,2025-02-04,ING010,Cheese,4,5,1.96,2.66,0.44,0.4
R003,2025-02-05,ING001,Rice,12,3,5.77,7.76,1.54,0.249
R003,2025-02-05,ING002,Chicken,2,2,5.26,6.78,0.45,0.225
R003,2025-02-05,ING003,Paneer,3,4,6.37,9.42,1.71,0.157
R003,2025-02-05,ING004,Onion,5,7,4.85,8.71,1.23,0.247
R003,2025-02-05,ING005,Tomato,4,5,4.72,6.13,0.48,0.375
R003,2025-02-05,ING006,Oil,20,30,4.65,7.32,1.38,0.215
R003,2025-02-05,ING007,Flour,10,15,4.42,8.09,1.14,0.181
R003,2025-02-05,ING008,Bread,8,4,5.92,6.0,1.58,0.319
R003,2025-02-05,ING009,Lettuce,2,3,4.82,6.74,0.31,0.374
R003,2025-02-05,ING010,Cheese,4,5,5.37,5.92,0.87,0.208
R003,2025-02-06,ING001,Rice,12,3,6.0,8.66,1.79,0.182
R003,2025-02-06,ING002,Chicken,2,2,5.14,7.0,0.77,0.182
R003,2025-02-06,ING003,Paneer,3,4,1.48,2.07,0.23,0.388
R003,2025-02-06,ING004,Onion,5,7,3.63,4.38,0.39,0.204
R003,2025-02-06,ING005,Tomato,4,5,5.09,7.32,1.29,0.258
R003,2025-02-06,ING006,Oil,20,30,4.79,8.05,1.88,0.294
R003,2025-02-06,ING007,Flour,10,15,2.37,2.43,0.3,0.182
R003,2025-02-06,ING008,Bread,8,4,1.16,4.96,0.76,0.227
R003,2025-02-06,ING009,Lettuce,2,3,3.72,6.0,0.76,0.248
R003,2025-02-06,ING010,Cheese,4,5,5.47,7.23,0.89,0.362
R003,2025-02-07,ING001,Rice,12,3,4.81,7.56,0.91,0.174
R003,2025-02-07,ING002,Chicken,2,2,3.2,6.48,0.7,0.39
R003,2025-02-07,ING003,Paneer,3,4,4.3,7.42,0.6,0.214
R003,2025-02-07,ING004,Onion,5,7,3.5,3.97,0.62,0.159
R003,2025-02-07,ING005,Tomato,4,5,4.05,7.26,0.94,0.272
R003,2025-02-07,ING006,Oil,20,30,5.2,8.17,0.85,0.2
R003,2025-02-07,ING007,Flour,10,15,5.67,9.09,1.6,0.346
R003,2025-02-07,ING008,Bread,8,4,4.3,6.16,1.28,0.342
R003,2025-02-07,ING009,Lettuce,2,3,1.91,5.21,0.29,0.348
R003,2025-02-07,ING010,Cheese,4,5,6.22,9.71,1.41,0.295
R003,2025-02-08,ING001,Rice,12,3,4.69,5.93,0.47,0.096
R003,2025-02-08,ING002,Chicken,2,2,6.58,9.51,1.86,0.107
R003,2025-02-08,ING003,Paneer,3,4,5.94,7.62,1.32,0.238
R003,2025-02-08,ING004,Onion,5,7,3.37,6.8,1.57,0.203
R003,2025-02-08,ING005,Tomato,4,5,4.4,7.62,0.51,0.067
R003,2025-02-08,ING006,Oil,20,30,3.76,3.78,0.58,0.214
R003,2025-02-08,ING007,Flour,10,15,5.29,6.34,1.05,0.004
R003,2025-02-08,ING008,Bread,8,4,4.63,7.67,1.23,0.016
R003,2025-02-08,ING009,Lettuce,2,3,4.98,5.25,0.57,0.105
R003,2025-02-08,ING010,Cheese,4,5,7.1,9.7,1.73,0.098
R003,2025-02-09,ING001,Rice,12,3,2.48,4.0,1.18,0.234
R003,2025-02-09,ING002,Chicken,2,2,3.04,4.06,0.84,0.389
R003,2025-02-09,ING003,Paneer,3,4,0.0,1.64,0.27,0.323
R003,2025-02-09,ING004,Onion,5,7,0.0,2.35,0.2,0.344
R003,2025-02-09,ING005,Tomato,4,5,2.48,6.01,0.72,0.308
R003,2025-02-09,ING006,Oil,20,30,3.75,6.85,0.93,0.289
R003,2025-02-09,ING007,Flour,10,15,3.89,5.32,0.79,0.35
R003,2025-02-09,ING008,Bread,8,4,2.9,3.36,0.61,0.243
R003,2025-02-09,ING009,Lettuce,2,3,3.21,6.3,0.94,0.341
R003,2025-02-09,ING010,Cheese,4,5,3.36,6.16,0.85,0.348
R003,2025-02-10,ING001,Rice,12,3,4.98,7.26,1.39,0.248
R003,2025-02-10,ING002,Chicken,2,2,4.05,6.43,1.28,0.045
R003,2025-02-10,ING003,Paneer,3,4,3.48,6.19,1.32,0.217
R003,2025-02-10,ING004,Onion,5,7,4.09,6.96,0.9,0.175
R003,2025-02-10,ING005,Tomato,4,5,2.79,3.52,0.57,0.059
R003,2025-02-10,ING006,Oil,20,30,1.77,5.14,0.96,0.228
R003,2025-02-10,ING007,Flour,10,15,0.57,4.52,0.54,0.115
R003,2025-02-10,ING008,Bread,8,4,2.84,5.89,0.75,0.223
R003,2025-02-10,ING009,Lettuce,2,3,8.25,9.94,1.87,0.033
R003,2025-02-10,ING010,Cheese,4,5,4.8,7.79,1.75,0.227
R003,2025-02-11,ING001,Rice,12,3,4.62,8.4,1.23,0.358
R003,2025-02-11,ING002,Chicken,2,2,3.78,6.06,0.47,0.163
R003,2025-02-11,ING003,Paneer,3,4,3.12,3.72,0.33,0.19
R003,2025-02-11,ING004,Onion,5,7,4.84,5.46,0.82,0.396
R003,2025-02-11,ING005,Tomato,4,5,3.4,6.38,0.75,0.368
R003,2025-02-11,ING006,Oil,20,30,5.15,6.07,0.98,0.185
R003,2025-02-11,ING007,Flour,10,15,5.46,7.11,1.0,0.361
R003,2025-02-11,ING008,Bread,8,4,1.31,5.21,0.53,0.302
R003,2025-02-11,ING009,Lettuce,2,3,3.92,4.07,0.9,0.371
R003,2025-02-11,ING010,Cheese,4,5,4.32,5.48,0.51,0.319
R003,2025-02-12,ING001,Rice,12,3,6.97,7.26,0.77,0.124
R003,2025-02-12,ING002,Chicken,2,2,4.66,7.1,1.21,0.102
R003,2025-02-12,ING003,Paneer,3,4,1.08,3.89,0.0,0.149
R003,2025-02-12,ING004,Onion,5,7,4.23,7.45,1.16,0.235
R003,2025-02-12,ING005,Tomato,4,5,4.1,7.37,1.23,0.093
R003,2025-02-12,ING006,Oil,20,30,4.98,8.42,1.09,0.014
R003,2025-02-12,ING007,Flour,10,15,5.97,9.64,2.12,0.069
R003,2025-02-12,ING008,Bread,8,4,4.71,7.15,1.41,0.149
R003,2025-02-12,ING009,Lettuce,2,3,2.96,4.15,1.04,0.131
R003,2025-02-12,ING010,Cheese,4,5,2.75,4.4,1.08,0.19
R003,2025-02-13,ING001,Rice,12,3,3.14,7.09,0.88,0.135
R003,2025-02-13,ING002,Chicken,2,2,3.44,4.55,0.4,0.01
R003,2025-02-13,ING003,Paneer,3,4,3.14,4.44,0.71,0.145
R003,2025-02-13,ING004,Onion,5,7,2.84,4.41,0.85,0.135
R003,2025-02-13,ING005,Tomato,4,5,1.91,5.52,0.58,0.08
R003,2025-02-13,ING006,Oil,20,30,6.87,8.84,1.13,0.038
R003,2025-02-13,ING007,Flour,10,15,4.07,4.26,0.66,0.061
R003,2025-02-13,ING008,Bread,8,4,2.55,4.91,0.51,0.079
R003,2025-02-13,ING009,Lettuce,2,3,4.66,7.2,0.88,0.075
R003,2025-02-13,ING010,Cheese,4,5,3.03,4.68,0.48,0.012
R003,2025-02-14,ING001,Rice,12,3,6.85,9.56,1.16,0.185
R003,2025-02-14,ING002,Chicken,2,2,2.18,5.18,0.64,0.081
R003,2025-02-14,ING003,Paneer,3,4,4.0,5.79,0.7,0.167
R003,2025-02-14,ING004,Onion,5,7,3.44,5.76,0.84,0.068
R003,2025-02-14,ING005,Tomato,4,5,6.49,7.35,1.04,0.024
R003,2025-02-14,ING006,Oil,20,30,5.12,6.24,0.58,0.231
R003,2025-02-14,ING007,Flour,10,15,4.25,4.67,0.58,0.009
R003,2025-02-14,ING008,Bread,8,4,5.07,6.57,0.61,0.121
R003,2025-02-14,ING009,Lettuce,2,3,6.06,9.83,1.35,0.237
R003,2025-02-14,ING010,Cheese,4,5,3.0,3.58,1.07,0.131
R003,2025-02-15,ING001,Rice,12,3,4.13,5.84,0.83,0.204
R003,2025-02-15,ING002,Chicken,2,2,3.54,6.31,0.73,0.359
R003,2025-02-15,ING003,Paneer,3,4,3.04,5.53,1.24,0.154
R003,2025-02-15,ING004,Onion,5,7,3.65,4.23,0.39,0.323
R003,2025-02-15,ING005,Tomato,4,5,3.86,6.22,0.91,0.169
R003,2025-02-15,ING006,Oil,20,30,5.24,5.5,0.37,0.381
R003,2025-02-15,ING007,Flour,10,15,2.52,5.87,0.7,0.365
R003,2025-02-15,ING008,Bread,8,4,2.11,4.33,0.37,0.155
R003,2025-02-15,ING009,Lettuce,2,3,1.34,4.34,1.16,0.332
R003,2025-02-15,ING010,Cheese,4,5,2.0,3.88,0.09,0.343
R003,2025-02-16,ING001,Rice,12,3,4.33,5.98,0.64,0.205
R003,2025-02-16,ING002,Chicken,2,2,5.5,7.71,0.75,0.172
R003,2025-02-16,ING003,Paneer,3,4,6.11,8.94,1.65,0.153
R003,2025-02-16,ING004,Onion,5,7,5.61,8.35,1.23,0.284
R003,2025-02-16,ING005,Tomato,4,5,2.94,6.08,1.08,0.374
R003,2025-02-16,ING006,Oil,20,30,3.97,6.09,1.15,0.264
R003,2025-02-16,ING007,Flour,10,15,2.74,5.47,0.78,0.166
R003,2025-02-16,ING008,Bread,8,4,2.8,4.14,1.06,0.203
R003,2025-02-16,ING009,Lettuce,2,3,6.08,7.91,0.92,0.19
R003,2025-02-16,ING010,Cheese,4,5,4.34,5.04,1.18,0.285
R003,2025-02-17,ING001,Rice,12,3,1.4,3.44,0.68,0.194
R003,2025-02-17,ING002,Chicken,2,2,0.0,2.96,0.42,0.225
R003,2025-02-17,ING003,Paneer,3,4,1.04,3.23,0.52,0.062
R003,2025-02-17,ING004,Onion,5,7,2.84,5.74,0.9,0.213
R003,2025-02-17,ING005,Tomato,4,5,1.84,3.13,0.88,0.165
R003,2025-02-17,ING006,Oil,20,30,2.44,4.03,0.78,0.174
R003,2025-02-17,ING007,Flour,10,15,2.93,6.16,0.47,0.159
R003,2025-02-17,ING008,Bread,8,4,2.11,5.22,0.82,0.089
R003,2025-02-17,ING009,Lettuce,2,3,1.36,4.76,0.37,0.077
R003,2025-02-17,ING010,Cheese,4,5,4.02,4.95,0.39,0.134
R003,2025-02-18,ING001,Rice,12,3,3.14,4.04,0.65,0.381
R003,2025-02-18,ING002,Chicken,2,2,4.22,6.18,0.66,0.151
R003,2025-02-18,ING003,Paneer,3,4,1.97,3.33,0.51,0.298
R003,2025-02-18,ING004,Onion,5,7,2.9,5.46,0.75,0.207
R003,2025-02-18,ING005,Tomato,4,5,6.02,6.06,0.86,0.249
R003,2025-02-18,ING006,Oil,20,30,1.9,2.63,0.71,0.185
R003,2025-02-18,ING007,Flour,10,15,4.93,6.51,1.23,0.288
R003,2025-02-18,ING008,Bread,8,4,4.19,6.7,0.99,0.323
R003,2025-02-18,ING009,Lettuce,2,3,7.52,9.58,1.58,0.29
R003,2025-02-18,ING010,Cheese,4,5,5.79,6.23,1.88,0.171
R003,2025-02-19,ING001,Rice,12,3,0.69,1.96,0.0,0.186
R003,2025-02-19,ING002,Chicken,2,2,5.49,6.53,0.32,0.278
R003,2025-02-19,ING003,Paneer,3,4,3.28,3.55,0.97,0.297
R003,2025-02-19,ING004,Onion,5,7,2.36,6.3,0.61,0.349
R003,2025-02-19,ING005,Tomato,4,5,3.27,6.07,0.63,0.319
R003,2025-02-19,ING006,Oil,20,30,1.59,5.33,0.56,0.344
R003,2025-02-19,ING007,Flour,10,15,1.4,4.9,1.02,0.25
R003,2025-02-19,ING008,Bread,8,4,2.19,4.34,0.81,0.313
R003,2025-02-19,ING009,Lettuce,2,3,3.37,4.61,0.68,0.319
R003,2025-02-19,ING010,Cheese,4,5,4.88,8.5,0.97,0.249
R003,2025-02-20,ING001,Rice,12,3,2.9,5.75,1.35,0.026
R003,2025-02-20,ING002,Chicken,2,2,3.09,3.76,0.73,0.199
R003,2025-02-20,ING003,Paneer,3,4,3.1,6.16,1.19,0.214
R003,2025-02-20,ING004,Onion,5,7,5.22,6.22,0.66,0.203
R003,2025-02-20,ING005,Tomato,4,5,6.18,10.08,1.57,0.058
R003,2025-02-20,ING006,Oil,20,30,4.2,5.98,0.97,0.128
R003,2025-02-20,ING007,Flour,10,15,2.65,4.58,0.42,0.06
R003,2025-02-20,ING008,Bread,8,4,3.93,5.01,1.06,0.175
R003,2025-02-20,ING009,Lettuce,2,3,1.86,4.82,0.46,0.078
R003,2025-02-20,ING010,Cheese,4,5,4.32,7.44,1.18,0.021
R003,2025-02-21,ING001,Rice,12,3,4.03,7.23,0.97,0.36
R003,2025-02-21,ING002,Chicken,2,2,5.46,9.21,1.89,0.3
R003,2025-02-21,ING003,Paneer,3,4,4.63,6.46,1.05,0.375
R003,2025-02-21,ING004,Onion,5,7,3.98,5.21,2.01,0.328
R003,2025-02-21,ING005,Tomato,4,5,4.77,5.92,1.03,0.374
R003,2025-02-21,ING006,Oil,20,30,5.53,6.57,0.68,0.287
R003,2025-02-21,ING007,Flour,10,15,5.32,5.41,0.9,0.288
R003,2025-02-21,ING008,Bread,8,4,4.32,5.69,0.64,0.221
R003,2025-02-21,ING009,Lettuce,2,3,6.7,7.84,1.28,0.22
R003,2025-02-21,ING010,Cheese,4,5,3.78,5.06,0.79,0.325
R003,2025-02-22,ING001,Rice,12,3,8.68,11.7,1.31,0.158
R003,2025-02-22,ING002,Chicken,2,2,1.99,5.86,1.0,0.228
R003,2025-02-22,ING003,Paneer,3,4,4.68,6.59,1.01,0.239
R003,2025-02-22,ING004,Onion,5,7,4.2,7.72,0.91,0.387
R003,2025-02-22,ING005,Tomato,4,5,3.87,7.07,0.64,0.28
R003,2025-02-22,ING006,Oil,20,30,5.73,9.09,1.5,0.187
R003,2025-02-22,ING007,Flour,10,15,4.27,6.98,0.79,0.232
R003,2025-02-22,ING008,Bread,8,4,7.15,7.23,1.2,0.21
R003,2025-02-22,ING009,Lettuce,2,3,4.98,5.84,0.95,0.276
R003,2025-02-22,ING010,Cheese,4,5,3.83,5.72,0.84,0.274
R003,2025-02-23,ING001,Rice,12,3,1.3,4.36,0.66,0.286
R003,2025-02-23,ING002,Chicken,2,2,7.25,9.54,1.75,0.244
R003,2025-02-23,ING003,Paneer,3,4,6.49,7.49,1.47,0.394
R003,2025-02-23,ING004,Onion,5,7,5.15,5.97,1.22,0.159
R003,2025-02-23,ING005,Tomato,4,5,5.61,9.22,1.53,0.212
R003,2025-02-23,ING006,Oil,20,30,3.85,3.93,0.36,0.358
R003,2025-02-23,ING007,Flour,10,15,4.94,5.74,0.89,0.32
R003,2025-02-23,ING008,Bread,8,4,3.99,5.56,0.91,0.212
R003,2025-02-23,ING009,Lettuce,2,3,2.0,4.75,0.62,0.321
R003,2025-02-23,ING010,Cheese,4,5,2.87,5.88,0.73,0.196
R003,2025-02-24,ING001,Rice,12,3,2.08,3.36,0.11,0.31
R003,2025-02-24,ING002,Chicken,2,2,5.51,7.34,1.18,0.22
R003,2025-02-24,ING003,Paneer,3,4,3.18,3.76,0.3,0.342
R003,2025-02-24,ING004,Onion,5,7,2.89,6.32,1.28,0.169
R003,2025-02-24,ING005,Tomato,4,5,0.92,1.27,0.0,0.219
R003,2025-02-24,ING006,Oil,20,30,1.18,3.83,0.99,0.31
R003,2025-02-24,ING007,Flour,10,15,0.87,4.0,0.67,0.368
R003,2025-02-24,ING008,Bread,8,4,1.19,2.61,0.43,0.273
R003,2025-02-24,ING009,Lettuce,2,3,1.15,4.4,0.49,0.396
R003,2025-02-24,ING010,Cheese,4,5,5.39,5.77,0.99,0.351
R003,2025-02-25,ING001,Rice,12,3,2.55,6.15,0.76,0.091
R003,2025-02-25,ING002,Chicken,2,2,5.5,5.5,0.45,0.054
R003,2025-02-25,ING003,Paneer,3,4,4.71,6.46,1.04,0.219
R003,2025-02-25,ING004,Onion,5,7,5.4,6.65,1.08,0.124
R003,2025-02-25,ING005,Tomato,4,5,4.6,7.21,0.77,0.055
R003,2025-02-25,ING006,Oil,20,30,1.43,3.92,0.27,0.182
R003,2025-02-25,ING007,Flour,10,15,6.35,9.52,1.46,0.001
R003,2025-02-25,ING008,Bread,8,4,4.38,5.79,0.32,0.233
R003,2025-02-25,ING009,Lettuce,2,3,3.64,6.84,1.18,0.023
R003,2025-02-25,ING010,Cheese,4,5,6.78,7.12,1.37,0.064
R003,2025-02-26,ING001,Rice,12,3,4.32,7.07,0.88,0.228
R003,2025-02-26,ING002,Chicken,2,2,3.16,7.13,1.23,0.207
R003,2025-02-26,ING003,Paneer,3,4,2.46,6.2,1.35,0.191
R003,2025-02-26,ING004,Onion,5,7,4.1,4.96,0.35,0.009
R003,2025-02-26,ING005,Tomato,4,5,4.58,5.04,0.73,0.061
R003,2025-02-26,ING006,Oil,20,30,1.99,3.59,0.69,0.052
R003,2025-02-26,ING007,Flour,10,15,5.02,7.07,1.45,0.172
R003,2025-02-26,ING008,Bread,8,4,4.32,8.25,1.0,0.099
R003,2025-02-26,ING009,Lettuce,2,3,1.55,5.1,0.98,0.031
R003,2025-02-26,ING010,Cheese,4,5,2.47,4.82,0.74,0.048
R003,2025-02-27,ING001,Rice,12,3,1.99,5.86,0.21,0.221
R003,2025-02-27,ING002,Chicken,2,2,3.75,7.48,0.81,0.125
R003,2025-02-27,ING003,Paneer,3,4,3.21,4.23,0.31,0.095
R003,2025-02-27,ING004,Onion,5,7,1.66,4.58,0.89,0.096
R003,2025-02-27,ING005,Tomato,4,5,3.77,4.94,0.93,0.106
R003,2025-02-27,ING006,Oil,20,30,5.51,6.88,1.15,0.154
R003,2025-02-27,ING007,Flour,10,15,2.72,3.22,0.24,0.06
R003,2025-02-27,ING008,Bread,8,4,1.35,4.34,0.89,0.017
R003,2025-02-27,ING009,Lettuce,2,3,1.87,4.15,0.27,0.015
R003,2025-02-27,ING010,Cheese,4,5,4.67,6.11,0.87,0.01
R003,2025-02-28,ING001,Rice,12,3,2.37,5.16,0.46,0.347
R003,2025-02-28,ING002,Chicken,2,2,4.61,5.81,0.6,0.184
R003,2025-02-28,ING003,Paneer,3,4,3.05,3.08,0.54,0.388
R003,2025-02-28,ING004,Onion,5,7,1.69,4.93,0.7,0.198
R003,2025-02-28,ING005,Tomato,4,5,4.88,6.07,0.5,0.375
R003,2025-02-28,ING006,Oil,20,30,4.6,5.76,0.92,0.325
R003,2025-02-28,ING007,Flour,10,15,2.12,4.67,0.27,0.347
R003,2025-02-28,ING008,Bread,8,4,2.86,3.81,0.4,0.188
R003,2025-02-28,ING009,Lettuce,2,3,2.85,4.56,0.86,0.397
R003,2025-02-28,ING010,Cheese,4,5,0.81,4.37,0.69,0.328
R003,2025-03-01,ING001,Rice,12,3,2.81,5.8,1.15,0.238
R003,2025-03-01,ING002,Chicken,2,2,4.27,6.95,0.87,0.276
R003,2025-03-01,ING003,Paneer,3,4,7.05,9.66,1.62,0.234
R003,2025-03-01,ING004,Onion,5,7,3.14,6.06,1.41,0.301
R003,2025-03-01,ING005,Tomato,4,5,5.13,6.6,0.51,0.379
R003,2025-03-01,ING006,Oil,20,30,3.37,6.86,1.14,0.201
R003,2025-03-01,ING007,Flour,10,15,3.45,5.59,0.57,0.362
R003,2025-03-01,ING008,Bread,8,4,4.96,5.6,0.92,0.186
R003,2025-03-01,ING009,Lettuce,2,3,3.84,4.19,0.4,0.3
R003,2025-03-01,ING010,Cheese,4,5,5.09,5.46,0.37,0.18
R003,2025-03-02,ING001,Rice,12,3,2.91,4.02,0.46,0.023
R003,2025-03-02,ING002,Chicken,2,2,5.89,6.8,0.91,0.184
R003,2025-03-02,ING003,Paneer,3,4,4.11,7.55,0.99,0.019
R003,2025-03-02,ING004,Onion,5,7,1.13,4.55,0.0,0.049
R003,2025-03-02,ING005,Tomato,4,5,4.68,5.25,0.41,0.175
R003,2025-03-02,ING006,Oil,20,30,7.25,8.96,0.98,0.232
R003,2025-03-02,ING007,Flour,10,15,1.42,3.1,0.0,0.112
R003,2025-03-02,ING008,Bread,8,4,1.2,1.93,0.0,0.043
R003,2025-03-02,ING009,Lettuce,2,3,2.96,3.02,0.61,0.22
R003,2025-03-02,ING010,Cheese,4,5,2.15,4.45,0.82,0.018
R003,2025-03-03,ING001,Rice,12,3,3.85,6.07,0.97,0.046
R003,2025-03-03,ING002,Chicken,2,2,3.42,5.71,0.61,0.178
R003,2025-03-03,ING003,Paneer,3,4,3.44,7.18,1.12,0.208
R003,2025-03-03,ING004,Onion,5,7,0.68,2.65,0.39,0.018
R003,2025-03-03,ING005,Tomato,4,5,1.55,2.97,1.39,0.113
R003,2025-03-03,ING006,Oil,20,30,3.96,6.42,0.99,0.096
R003,2025-03-03,ING007,Flour,10,15,4.59,5.0,0.93,0.245
R003,2025-03-03,ING008,Bread,8,4,0.7,2.77,0.93,0.146
R003,2025-03-03,ING009,Lettuce,2,3,0.37,0.54,0.54,0.082
R003,2025-03-03,ING010,Cheese,4,5,2.83,4.89,0.71,0.2
R003,2025-03-04,ING001,Rice,12,3,3.81,6.12,1.54,0.379
R003,2025-03-04,ING002,Chicken,2,2,4.26,7.62,0.94,0.201
R003,2025-03-04,ING003,Paneer,3,4,1.61,2.87,0.86,0.221
R003,2025-03-04,ING004,Onion,5,7,2.87,6.65,0.86,0.263
R003,2025-03-04,ING005,Tomato,4,5,3.5,7.43,0.86,0.302
R003,2025-03-04,ING006,Oil,20,30,3.18,6.38,0.07,0.347
R003,2025-03-04,ING007,Flour,10,15,1.07,2.89,0.0,0.167
R003,2025-03-04,ING008,Bread,8,4,4.05,4.92,0.73,0.334
R003,2025-03-04,ING009,Lettuce,2,3,1.59,4.02,0.51,0.296
R003,2025-03-04,ING010,Cheese,4,5,3.55,5.23,0.95,0.196
R003,2025-03-05,ING001,Rice,12,3,4.18,5.85,1.03,0.212
R003,2025-03-05,ING002,Chicken,2,2,2.02,2.62,0.38,0.058
R003,2025-03-05,ING003,Paneer,3,4,5.78,6.79,1.51,0.162
R003,2025-03-05,ING004,Onion,5,7,2.53,4.75,0.38,0.005
R003,2025-03-05,ING005,Tomato,4,5,3.84,7.4,0.96,0.177
R003,2025-03-05,ING006,Oil,20,30,4.58,6.92,0.84,0.007
R003,2025-03-05,ING007,Flour,10,15,1.77,2.67,0.04,0.187
R003,2025-03-05,ING008,Bread,8,4,5.27,8.23,0.95,0.231
R003,2025-03-05,ING009,Lettuce,2,3,3.71,7.12,1.01,0.183
R003,2025-03-05,ING010,Cheese,4,5,1.79,5.73,0.71,0.107
R003,2025-03-06,ING001,Rice,12,3,1.85,5.17,0.98,0.289
R003,2025-03-06,ING002,Chicken,2,2,3.99,7.59,0.77,0.209
R003,2025-03-06,ING003,Paneer,3,4,2.93,5.64,0.51,0.271
R003,2025-03-06,ING004,Onion,5,7,6.36,7.8,1.12,0.268
R003,2025-03-06,ING005,Tomato,4,5,2.74,5.97,0.39,0.27
R003,2025-03-06,ING006,Oil,20,30,3.9,5.86,0.77,0.176
R003,2025-03-06,ING007,Flour,10,15,4.42,6.21,1.39,0.162
R003,2025-03-06,ING008,Bread,8,4,4.64,6.63,0.7,0.265
R003,2025-03-06,ING009,Lettuce,2,3,2.75,4.89,0.34,0.287
R003,2025-03-06,ING010,Cheese,4,5,2.41,4.53,0.98,0.16
R003,2025-03-07,ING001,Rice,12,3,2.05,5.39,1.28,0.236
R003,2025-03-07,ING002,Chicken,2,2,4.79,8.71,1.28,0.024
R003,2025-03-07,ING003,Paneer,3,4,3.23,6.33,1.07,0.21
R003,2025-03-07,ING004,Onion,5,7,5.58,7.78,1.27,0.084
R003,2025-03-07,ING005,Tomato,4,5,3.59,6.61,0.71,0.011
R003,2025-03-07,ING006,Oil,20,30,3.53,7.07,1.43,0.101
R003,2025-03-07,ING007,Flour,10,15,5.04,6.5,1.39,0.193
R003,2025-03-07,ING008,Bread,8,4,2.3,4.09,0.14,0.108
R003,2025-03-07,ING009,Lettuce,2,3,4.88,4.94,0.33,0.132
R003,2025-03-07,ING010,Cheese,4,5,5.83,8.3,1.48,0.091
R003,2025-03-08,ING001,Rice,12,3,7.58,7.92,0.95,0.047
R003,2025-03-08,ING002,Chicken,2,2,3.72,7.08,1.08,0.211
R003,2025-03-08,ING003,Paneer,3,4,4.96,8.31,1.41,0.088
