restaurant_id,date,hour,role,station,staff_required,staff_scheduled,shortage,overtime_hours
R003,2025-03-25,9,Delivery,Prep,1,1,0,0.0
R003,2025-03-25,10,FOH,Dining,3,3,0,0.0
R003,2025-03-25,10,Kitchen,Pass,3,4,0,0.4177018970559576
R003,2025-03-25,10,Cashier,Grill,2,1,1,0.0
R003,2025-03-25,10,Delivery,Grill,1,1,0,0.0
R003,2025-03-25,11,FOH,Grill,3,2,1,0.0
R003,2025-03-25,11,Kitchen,Dining,4,3,1,0.0
R003,2025-03-25,11,Cashier,Pass,2,1,1,0.0
R003,2025-03-25,11,Delivery,Pass,2,1,1,0.0
R003,2025-03-25,12,FOH,Pass,5,4,1,0.0
R003,2025-03-25,12,Kitchen,Grill,6,6,0,0.0
R003,2025-03-25,12,Cashier,Dining,3,2,1,0.0
R003,2025-03-25,12,Delivery,Prep,3,4,0,0.9398733539565837
R003,2025-03-25,13,FOH,Pass,5,5,0,0.0
R003,2025-03-25,13,Kitchen,Grill,6,7,0,0.16328970309342294
R003,2025-03-25,13,Cashier,Pass,3,2,1,0.0
R003,2025-03-25,13,Delivery,Prep,3,2,1,0.0
R003,2025-03-25,14,FOH,Dining,6,7,0,0.994221742415626
R003,2025-03-25,14,Kitchen,Dining,7,8,0,0.12797846869098017
R003,2025-03-25,14,Cashier,Prep,4,5,0,1.2588187050488893
R003,2025-03-25,14,Delivery,Grill,3,4,0,0.8037720200064133
R003,2025-03-25,15,FOH,Dining,3,3,0,0.0
R003,2025-03-25,15,Kitchen,Pass,3,3,0,0.0
R003,2025-03-25,15,Cashier,Prep,2,1,1,0.0
R003,2025-03-25,15,Delivery,Pass,1,1,0,0.0
R003,2025-03-25,16,FOH,Grill,3,2,1,0.0
R003,2025-03-25,16,Kitchen,Prep,4,3,1,0.0
R003,2025-03-25,16,Cashier,Prep,2,1,1,0.0
R003,2025-03-25,16,Delivery,Prep,2,2,0,0.0
R003,2025-03-25,17,FOH,Pass,2,3,0,1.0318515452069907
R003,2025-03-25,17,Kitchen,Grill,2,3,0,0.05137637952627305
R003,2025-03-25,17,Cashier,Dining,1,1,0,0.0
R003,2025-03-25,17,Delivery,Pass,1,1,0,0.0
R003,2025-03-25,18,FOH,Dining,2,2,0,0.0
R003,2025-03-25,18,Kitchen,Grill,2,3,0,1.276479654602335
R003,2025-03-25,18,Cashier,Grill,1,1,0,0.0
R003,2025-03-25,18,Delivery,Grill,1,2,0,0.79446519094191
R003,2025-03-25,19,FOH,Prep,4,4,0,0.0
R003,2025-03-25,19,Kitchen,Dining,5,6,0,1.4873939524096684
R003,2025-03-25,19,Cashier,Grill,3,4,0,0.3707305500484488
R003,2025-03-25,19,Delivery,Grill,2,3,0,1.373422938735919
R003,2025-03-25,20,FOH,Grill,5,5,0,0.0
R003,2025-03-25,20,Kitchen,Pass,5,6,0,0.28237510928957676
R003,2025-03-25,20,Cashier,Dining,3,2,1,0.0
R003,2025-03-25,20,Delivery,Grill,2,2,0,0.0
R003,2025-03-25,21,FOH,Pass,5,4,1,0.0
R003,2025-03-25,21,Kitchen,Prep,6,6,0,0.0
R003,2025-03-25,21,Cashier,Dining,3,2,1,0.0
R003,2025-03-25,21,Delivery,Prep,2,3,0,0.594315312187945
R003,2025-03-25,22,FOH,Prep,2,1,1,0.0
R003,2025-03-25,22,Kitchen,Grill,2,2,0,0.0
R003,2025-03-25,22,Cashier,Pass,1,1,0,0.0
R003,2025-03-25,22,Delivery,Dining,1,1,0,0.0
R003,2025-03-26,8,FOH,Pass,1,1,0,0.0
R003,2025-03-26,8,Kitchen,Prep,1,1,0,0.0
R003,2025-03-26,8,Cashier,Grill,1,1,0,0.0
R003,2025-03-26,8,Delivery,Pass,1,1,0,0.0
R003,2025-03-26,9,FOH,Grill,1,1,0,0.0
R003,2025-03-26,9,Kitchen,Dining,1,1,0,0.0
R003,2025-03-26,9,Cashier,Pass,1,2,0,1.309702377031947
R003,2025-03-26,9,Delivery,Prep,1,1,0,0.0
R003,2025-03-26,10,FOH,Prep,3,4,0,0.7389245044050965
R003,2025-03-26,10,Kitchen,Prep,3,4,0,0.7660599814754318
R003,2025-03-26,10,Cashier,Grill,2,2,0,0.0
R003,2025-03-26,10,Delivery,Pass,1,1,0,0.0
R003,2025-03-26,11,FOH,Prep,4,4,0,0.0
R003,2025-03-26,11,Kitchen,Prep,5,5,0,0.0
R003,2025-03-26,11,Cashier,Grill,3,3,0,0.0
R003,2025-03-26,11,Delivery,Grill,2,2,0,0.0
R003,2025-03-26,12,FOH,Dining,8,9,0,1.3814930601687085
R003,2025-03-26,12,Kitchen,Dining,10,10,0,0.0
R003,2025-03-26,12,Cashier,Dining,5,6,0,1.3924568025636865
R003,2025-03-26,12,Delivery,Pass,4,5,0,0.02859829352305926
R003,2025-03-26,13,FOH,Prep,7,6,1,0.0
R003,2025-03-26,13,Kitchen,Prep,8,9,0,0.9539814402181328
R003,2025-03-26,13,Cashier,Grill,4,5,0,0.14798636398853804
R003,2025-03-26,13,Delivery,Pass,4,4,0,0.0
R003,2025-03-26,14,FOH,Prep,7,7,0,0.0
R003,2025-03-26,14,Kitchen,Dining,8,8,0,0.0
R003,2025-03-26,14,Cashier,Prep,4,3,1,0.0
R003,2025-03-26,14,Delivery,Pass,3,2,1,0.0
R003,2025-03-26,15,FOH,Dining,4,3,1,0.0
R003,2025-03-26,15,Kitchen,Pass,5,4,1,0.0
R003,2025-03-26,15,Cashier,Grill,3,4,0,1.3176289148281317
R003,2025-03-26,15,Delivery,Dining,2,3,0,0.7026389501605257
R003,2025-03-26,16,FOH,Pass,4,3,1,0.0
R003,2025-03-26,16,Kitchen,Dining,4,5,0,0.4120640516614465
R003,2025-03-26,16,Cashier,Dining,2,2,0,0.0
R003,2025-03-26,16,Delivery,Grill,2,2,0,0.0
R003,2025-03-26,17,FOH,Dining,3,4,0,0.6819657002640005
R003,2025-03-26,17,Kitchen,Dining,3,2,1,0.0
R003,2025-03-26,17,Cashier,Dining,2,3,0,0.7787622200423829
R003,2025-03-26,17,Delivery,Grill,1,1,0,0.0
R003,2025-03-26,18,FOH,Dining,3,3,0,0.0
R003,2025-03-26,18,Kitchen,Prep,3,2,1,0.0
R003,2025-03-26,18,Cashier,Pass,2,2,0,0.0
R003,2025-03-26,18,Delivery,Dining,1,1,0,0.0
R003,2025-03-26,19,FOH,Dining,4,3,1,0.0
R003,2025-03-26,19,Kitchen,Grill,5,5,0,0.0
R003,2025-03-26,19,Cashier,Prep,3,2,1,0.0
R003,2025-03-26,19,Delivery,Pass,2,2,0,0.0
R003,2025-03-26,20,FOH,Dining,5,5,0,0.0
R003,2025-03-26,20,Kitchen,Dining,6,7,0,1.3716419290550692
R003,2025-03-26,20,Cashier,Grill,3,2,1,0.0
R003,2025-03-26,20,Delivery,Prep,3,3,0,0.0
R003,2025-03-26,21,FOH,Pass,5,6,0,0.0819606433484672
R003,2025-03-26,21,Kitchen,Dining,6,5,1,0.0
R003,2025-03-26,21,Cashier,Prep,3,2,1,0.0
R003,2025-03-26,21,Delivery,Prep,3,2,1,0.0
R003,2025-03-26,22,FOH,Dining,3,4,0,1.477034831150105
R003,2025-03-26,22,Kitchen,Dining,4,3,1,0.0
R003,2025-03-26,22,Cashier,Pass,2,3,0,0.21795166635634505
R003,2025-03-26,22,Delivery,Dining,2,1,1,0.0
R003,2025-03-27,8,FOH,Dining,1,2,0,1.0314516052732192
R003,2025-03-27,8,Kitchen,Pass,1,1,0,0.0
R003,2025-03-27,8,Cashier,Grill,1,2,0,0.5022963493334618
R003,2025-03-27,8,Delivery,Dining,1,2,0,1.1346368909451061
R003,2025-03-27,9,FOH,Grill,1,1,0,0.0
R003,2025-03-27,9,Kitchen,Grill,1,1,0,0.0
R003,2025-03-27,9,Cashier,Grill,1,1,0,0.0
R003,2025-03-27,9,Delivery,Prep,1,1,0,0.0
R003,2025-03-27,10,FOH,Prep,2,2,0,0.0
R003,2025-03-27,10,Kitchen,Pass,2,1,1,0.0
R003,2025-03-27,10,Cashier,Pass,1,1,0,0.0
R003,2025-03-27,10,Delivery,Prep,1,1,0,0.0
R003,2025-03-27,11,FOH,Pass,3,3,0,0.0
R003,2025-03-27,11,Kitchen,Grill,3,3,0,0.0
R003,2025-03-27,11,Cashier,Prep,2,3,0,1.1707047061475955
R003,2025-03-27,11,Delivery,Grill,1,1,0,0.0
R003,2025-03-27,12,FOH,Grill,5,4,1,0.0
R003,2025-03-27,12,Kitchen,Pass,5,6,0,0.4809681486836827
R003,2025-03-27,12,Cashier,Dining,3,4,0,1.3140306628016674
R003,2025-03-27,12,Delivery,Pass,2,1,1,0.0
R003,2025-03-27,13,FOH,Dining,6,5,1,0.0
R003,2025-03-27,13,Kitchen,Prep,7,7,0,0.0
R003,2025-03-27,13,Cashier,Pass,4,5,0,1.2430127682997614
R003,2025-03-27,13,Delivery,Prep,3,4,0,1.0281471033079563
R003,2025-03-27,14,FOH,Grill,5,5,0,0.0
R003,2025-03-27,14,Kitchen,Dining,6,5,1,0.0
R003,2025-03-27,14,Cashier,Prep,3,3,0,0.0
R003,2025-03-27,14,Delivery,Dining,2,1,1,0.0
R003,2025-03-27,15,FOH,Dining,3,3,0,0.0
R003,2025-03-27,15,Kitchen,Grill,3,3,0,0.0
R003,2025-03-27,15,Cashier,Grill,2,3,0,1.2151398287907096
R003,2025-03-27,15,Delivery,Dining,1,2,0,0.9912853786687593
R003,2025-03-27,16,FOH,Prep,3,2,1,0.0
R003,2025-03-27,16,Kitchen,Grill,3,3,0,0.0
R003,2025-03-27,16,Cashier,Pass,2,3,0,0.6502910942512381
R003,2025-03-27,16,Delivery,Prep,1,1,0,0.0
R003,2025-03-27,17,FOH,Prep,2,3,0,0.7494258077087684
R003,2025-03-27,17,Kitchen,Dining,2,1,1,0.0
R003,2025-03-27,17,Cashier,Pass,1,2,0,1.4730503668669241
R003,2025-03-27,17,Delivery,Grill,1,1,0,0.0
R003,2025-03-27,18,FOH,Prep,2,1,1,0.0
R003,2025-03-27,18,Kitchen,Grill,2,2,0,0.0
R003,2025-03-27,18,Cashier,Pass,1,1,0,0.0
R003,2025-03-27,18,Delivery,Grill,1,1,0,0.0
R003,2025-03-27,19,FOH,Prep,2,2,0,0.0
R003,2025-03-27,19,Kitchen,Grill,3,2,1,0.0
R003,2025-03-27,19,Cashier,Prep,1,2,0,0.20540357274255916
R003,2025-03-27,19,Delivery,Pass,1,1,0,0.0
R003,2025-03-27,20,FOH,Dining,3,2,1,0.0
R003,2025-03-27,20,Kitchen,Pass,3,3,0,0.0
R003,2025-03-27,20,Cashier,Grill,2,2,0,0.0
R003,2025-03-27,20,Delivery,Pass,1,1,0,0.0
R003,2025-03-27,21,FOH,Dining,3,2,1,0.0
R003,2025-03-27,21,Kitchen,Pass,4,5,0,1.4587909532040446
R003,2025-03-27,21,Cashier,Pass,2,1,1,0.0
R003,2025-03-27,21,Delivery,Prep,2,2,0,0.0
R003,2025-03-27,22,FOH,Prep,1,1,0,0.0
R003,2025-03-27,22,Kitchen,Grill,2,3,0,1.122379371945021
R003,2025-03-27,22,Cashier,Grill,1,2,0,1.200376966585812
R003,2025-03-27,22,Delivery,Prep,1,1,0,0.0
R003,2025-03-28,8,FOH,Prep,1,2,0,0.923058275535602
R003,2025-03-28,8,Kitchen,Pass,1,1,0,0.0
R003,2025-03-28,8,Cashier,Grill,1,1,0,0.0
R003,2025-03-28,8,Delivery,Pass,1,1,0,0.0
R003,2025-03-28,9,FOH,Prep,1,1,0,0.0
R003,2025-03-28,9,Kitchen,Dining,2,1,1,0.0
R003,2025-03-28,9,Cashier,Grill,1,2,0,0.7090642355793542
R003,2025-03-28,9,Delivery,Grill,1,1,0,0.0
R003,2025-03-28,10,FOH,Dining,3,3,0,0.0
R003,2025-03-28,10,Kitchen,Pass,4,3,1,0.0
R003,2025-03-28,10,Cashier,Pass,2,2,0,0.0
R003,2025-03-28,10,Delivery,Grill,2,3,0,1.1891656590238127
R003,2025-03-28,11,FOH,Dining,5,6,0,1.1678705157438891
R003,2025-03-28,11,Kitchen,Pass,6,6,0,0.0
R003,2025-03-28,11,Cashier,Grill,3,3,0,0.0
R003,2025-03-28,11,Delivery,Pass,2,1,1,0.0
R003,2025-03-28,12,FOH,Grill,4,3,1,0.0
R003,2025-03-28,12,Kitchen,Grill,5,4,1,0.0
R003,2025-03-28,12,Cashier,Dining,3,2,1,0.0
R003,2025-03-28,12,Delivery,Grill,2,3,0,1.1728636462820914
R003,2025-03-28,13,FOH,Pass,8,7,1,0.0
R003,2025-03-28,13,Kitchen,Prep,9,9,0,0.0
R003,2025-03-28,13,Cashier,Prep,5,6,0,0.36979770468366874
R003,2025-03-28,13,Delivery,Prep,4,4,0,0.0
R003,2025-03-28,14,FOH,Dining,6,5,1,0.0
R003,2025-03-28,14,Kitchen,Dining,7,8,0,1.0248369321983863
R003,2025-03-28,14,Cashier,Grill,4,3,1,0.0
R003,2025-03-28,14,Delivery,Grill,3,2,1,0.0
R003,2025-03-28,15,FOH,Dining,5,4,1,0.0
R003,2025-03-28,15,Kitchen,Dining,6,5,1,0.0
R003,2025-03-28,15,Cashier,Pass,3,2,1,0.0
R003,2025-03-28,15,Delivery,Grill,3,2,1,0.0
R003,2025-03-28,16,FOH,Dining,2,3,0,1.0073323471716193
R003,2025-03-28,16,Kitchen,Dining,3,4,0,0.7238232467766841
R003,2025-03-28,16,Cashier,Prep,1,1,0,0.0
R003,2025-03-28,16,Delivery,Dining,1,2,0,1.419749835536488
R003,2025-03-28,17,FOH,Dining,2,1,1,0.0
R003,2025-03-28,17,Kitchen,Dining,2,3,0,1.2164987716430735
R003,2025-03-28,17,Cashier,Pass,1,1,0,0.0
R003,2025-03-28,17,Delivery,Pass,1,2,0,0.7667691680048907
R003,2025-03-28,18,FOH,Dining,2,2,0,0.0
R003,2025-03-28,18,Kitchen,Dining,3,3,0,0.0
R003,2025-03-28,18,Cashier,Prep,2,1,1,0.0
R003,2025-03-28,18,Delivery,Grill,1,2,0,0.5866649775908129
R003,2025-03-28,19,FOH,Grill,4,5,0,0.13672748329086803
R003,2025-03-28,19,Kitchen,Pass,5,4,1,0.0
R003,2025-03-28,19,Cashier,Pass,3,3,0,0.0
R003,2025-03-28,19,Delivery,Dining,2,3,0,1.4344424897557184
R003,2025-03-28,20,FOH,Prep,6,6,0,0.0
R003,2025-03-28,20,Kitchen,Prep,7,6,1,0.0
R003,2025-03-28,20,Cashier,Dining,4,4,0,0.0
R003,2025-03-28,20,Delivery,Pass,3,4,0,0.0550254723164359
R003,2025-03-28,21,FOH,Grill,4,4,0,0.0
R003,2025-03-28,21,Kitchen,Prep,5,5,0,0.0
R003,2025-03-28,21,Cashier,Grill,3,2,1,0.0
R003,2025-03-28,21,Delivery,Grill,2,2,0,0.0
R003,2025-03-28,22,FOH,Dining,2,2,0,0.0
R003,2025-03-28,22,Kitchen,Prep,2,2,0,0.0
R003,2025-03-28,22,Cashier,Dining,1,2,0,0.7167197064131243
R003,2025-03-28,22,Delivery,Dining,1,1,0,0.0
R003,2025-03-29,8,FOH,Grill,1,2,0,0.20191893994980842
R003,2025-03-29,8,Kitchen,Grill,1,2,0,1.061344129049455
R003,2025-03-29,8,Cashier,Dining,1,1,0,0.0
R003,2025-03-29,8,Delivery,Dining,1,1,0,0.0
R003,2025-03-29,9,FOH,Prep,2,1,1,0.0
R003,2025-03-29,9,Kitchen,Pass,2,2,0,0.0
R003,2025-03-29,9,Cashier,Dining,1,2,0,1.1720194360078724
R003,2025-03-29,9,Delivery,Dining,1,2,0,0.16616156551678246
R003,2025-03-29,10,FOH,Grill,4,3,1,0.0
R003,2025-03-29,10,Kitchen,Dining,5,4,1,0.0
R003,2025-03-29,10,Cashier,Grill,3,3,0,0.0
R003,2025-03-29,10,Delivery,Prep,2,3,0,1.481505811313026
R003,2025-03-29,11,FOH,Prep,7,8,0,0.3398802292018028
R003,2025-03-29,11,Kitchen,Grill,9,10,0,0.2200975000552297
R003,2025-03-29,11,Cashier,Grill,5,5,0,0.0
R003,2025-03-29,11,Delivery,Pass,4,5,0,1.3321949603488756
R003,2025-03-29,12,FOH,Grill,10,10,0,0.0
R003,2025-03-29,12,Kitchen,Dining,12,12,0,0.0
R003,2025-03-29,12,Cashier,Pass,6,5,1,0.0
R003,2025-03-29,12,Delivery,Grill,5,4,1,0.0
R003,2025-03-29,13,FOH,Dining,7,6,1,0.0
R003,2025-03-29,13,Kitchen,Pass,8,8,0,0.0
R003,2025-03-29,13,Cashier,Dining,4,3,1,0.0
R003,2025-03-29,13,Delivery,Pass,4,5,0,1.2266764143819722
R003,2025-03-29,14,FOH,Prep,9,8,1,0.0
R003,2025-03-29,14,Kitchen,Prep,11,10,1,0.0
R003,2025-03-29,14,Cashier,Pass,6,7,0,0.267582287993154
R003,2025-03-29,14,Delivery,Dining,5,5,0,0.0
R003,2025-03-29,15,FOH,Grill,6,6,0,0.0
R003,2025-03-29,15,Kitchen,Grill,8,9,0,0.6985878206882217
R003,2025-03-29,15,Cashier,Dining,4,5,0,0.7174061355673362
R003,2025-03-29,15,Delivery,Prep,3,3,0,0.0
R003,2025-03-29,16,FOH,Dining,4,4,0,0.0
R003,2025-03-29,16,Kitchen,Dining,5,4,1,0.0
R003,2025-03-29,16,Cashier,Dining,3,2,1,0.0
R003,2025-03-29,16,Delivery,Pass,2,3,0,0.49060922702785387
R003,2025-03-29,17,FOH,Grill,3,3,0,0.0
R003,2025-03-29,17,Kitchen,Prep,4,4,0,0.0
R003,2025-03-29,17,Cashier,Grill,2,2,0,0.0
R003,2025-03-29,17,Delivery,Dining,2,2,0,0.0
R003,2025-03-29,18,FOH,Prep,4,5,0,0.2433427641036709
R003,2025-03-29,18,Kitchen,Dining,5,6,0,1.336117373811248
R003,2025-03-29,18,Cashier,Dining,3,3,0,0.0
R003,2025-03-29,18,Delivery,Grill,2,1,1,0.0
R003,2025-03-29,19,FOH,Grill,7,7,0,0.0
R003,2025-03-29,19,Kitchen,Prep,8,9,0,1.0725982388178918
R003,2025-03-29,19,Cashier,Dining,4,5,0,1.0637019907827268
R003,2025-03-29,19,Delivery,Prep,4,4,0,0.0
R003,2025-03-29,20,FOH,Pass,9,10,0,0.5151649374986053
R003,2025-03-29,20,Kitchen,Dining,11,11,0,0.0
R003,2025-03-29,20,Cashier,Grill,6,7,0,1.1487250411768097
R003,2025-03-29,20,Delivery,Dining,5,4,1,0.0
R003,2025-03-29,21,FOH,Dining,8,7,1,0.0
R003,2025-03-29,21,Kitchen,Grill,10,9,1,0.0
R003,2025-03-29,21,Cashier,Dining,5,5,0,0.0
R003,2025-03-29,21,Delivery,Prep,4,3,1,0.0
R003,2025-03-29,22,FOH,Grill,3,2,1,0.0
R003,2025-03-29,22,Kitchen,Prep,4,5,0,1.4389750896716944
R003,2025-03-29,22,Cashier,Grill,2,2,0,0.0
R003,2025-03-29,22,Delivery,Grill,2,2,0,0.0
R003,2025-03-30,8,FOH,Dining,1,2,0,0.08747188636185105
R003,2025-03-30,8,Kitchen,Grill,1,1,0,0.0
R003,2025-03-30,8,Cashier,Pass,1,2,0,1.323552252971803
R003,2025-03-30,8,Delivery,Dining,1,1,0,0.0
R003,2025-03-30,9,FOH,Dining,1,1,0,0.0
R003,2025-03-30,9,Kitchen,Dining,2,2,0,0.0
R003,2025-03-30,9,Cashier,Pass,1,1,0,0.0
R003,2025-03-30,9,Delivery,Pass,1,1,0,0.0
R003,2025-03-30,10,FOH,Dining,2,1,1,0.0
R003,2025-03-30,10,Kitchen,Dining,3,3,0,0.0
R003,2025-03-30,10,Cashier,Pass,2,2,0,0.0
R003,2025-03-30,10,Delivery,Pass,1,1,0,0.0
R003,2025-03-30,11,FOH,Dining,4,3,1,0.0
R003,2025-03-30,11,Kitchen,Dining,5,4,1,0.0
R003,2025-03-30,11,Cashier,Pass,2,2,0,0.0
R003,2025-03-30,11,Delivery,Pass,2,3,0,0.6310111958963496
R003,2025-03-30,12,FOH,Pass,6,5,1,0.0
R003,2025-03-30,12,Kitchen,Grill,7,6,1,0.0
R003,2025-03-30,12,Cashier,Dining,4,3,1,0.0
R003,2025-03-30,12,Delivery,Prep,3,4,0,0.9803716644002036
R003,2025-03-30,13,FOH,Pass,8,7,1,0.0
R003,2025-03-30,13,Kitchen,Grill,10,9,1,0.0
R003,2025-03-30,13,Cashier,Prep,5,5,0,0.0
R003,2025-03-30,13,Delivery,Prep,4,5,0,0.48185567880871183
R003,2025-03-30,14,FOH,Prep,6,7,0,0.2743934394165016
R003,2025-03-30,14,Kitchen,Grill,7,7,0,0.0
R003,2025-03-30,14,Cashier,Grill,4,3,1,0.0
R003,2025-03-30,14,Delivery,Grill,3,3,0,0.0
R003,2025-03-30,15,FOH,Prep,4,4,0,0.0
R003,2025-03-30,15,Kitchen,Dining,5,5,0,0.0
R003,2025-03-30,15,Cashier,Dining,2,3,0,0.5304474116445016
R003,2025-03-30,15,Delivery,Pass,2,2,0,0.0
R003,2025-03-30,16,FOH,Pass,3,3,0,0.0
R003,2025-03-30,16,Kitchen,Pass,4,4,0,0.0
R003,2025-03-30,16,Cashier,Pass,2,1,1,0.0
R003,2025-03-30,16,Delivery,Prep,2,1,1,0.0
R003,2025-03-30,17,FOH,Grill,2,3,0,0.2377663144593426
R003,2025-03-30,17,Kitchen,Grill,3,4,0,0.6562313934095962
R003,2025-03-30,17,Cashier,Dining,2,3,0,1.3229305865516736
R003,2025-03-30,17,Delivery,Prep,1,1,0,0.0
R003,2025-03-30,18,FOH,Prep,4,5,0,0.5263983027974484
R003,2025-03-30,18,Kitchen,Grill,4,3,1,0.0
R003,2025-03-30,18,Cashier,Dining,2,1,1,0.0
R003,2025-03-30,18,Delivery,Dining,2,3,0,0.45326042157714963
R003,2025-03-30,19,FOH,Pass,6,6,0,0.0
R003,2025-03-30,19,Kitchen,Prep,8,7,1,0.0
R003,2025-03-30,19,Cashier,Pass,4,3,1,0.0
R003,2025-03-30,19,Delivery,Grill,3,4,0,0.7845167737578336
R003,2025-03-30,20,FOH,Grill,7,8,0,0.526972049674244
R003,2025-03-30,20,Kitchen,Prep,9,8,1,0.0
R003,2025-03-30,20,Cashier,Pass,5,5,0,0.0
R003,2025-03-30,20,Delivery,Prep,4,5,0,0.7363438865032121
R003,2025-03-30,21,FOH,Grill,6,7,0,1.0891175344144886
R003,2025-03-30,21,Kitchen,Dining,7,7,0,0.0
R003,2025-03-30,21,Cashier,Pass,4,3,1,0.0
R003,2025-03-30,21,Delivery,Grill,3,3,0,0.0
R003,2025-03-30,22,FOH,Prep,2,1,1,0.0
R003,2025-03-30,22,Kitchen,Dining,2,3,0,0.7008684220851729
R003,2025-03-30,22,Cashier,Prep,1,2,0,0.18630622636191718
R003,2025-03-30,22,Delivery,Prep,1,1,0,0.0
R003,2025-03-31,8,FOH,Dining,1,1,0,0.0
R003,2025-03-31,8,Kitchen,Dining,1,1,0,0.0
R003,2025-03-31,8,Cashier,Dining,1,1,0,0.0
R003,2025-03-31,8,Delivery,Dining,1,2,0,0.06331128605857089
R003,2025-03-31,9,FOH,Dining,2,2,0,0.0
R003,2025-03-31,9,Kitchen,Pass,2,1,1,0.0
R003,2025-03-31,9,Cashier,Dining,1,1,0,0.0
R003,2025-03-31,9,Delivery,Grill,1,2,0,0.2056190918441398
R003,2025-03-31,10,FOH,Prep,3,4,0,0.3418986216466928
R003,2025-03-31,10,Kitchen,Dining,4,3,1,0.0
R003,2025-03-31,10,Cashier,Pass,2,3,0,1.2511512853513471
R003,2025-03-31,10,Delivery,Grill,2,2,0,0.0
R003,2025-03-31,11,FOH,Prep,6,6,0,0.0
R003,2025-03-31,11,Kitchen,Dining,7,7,0,0.0
R003,2025-03-31,11,Cashier,Prep,4,3,1,0.0
R003,2025-03-31,11,Delivery,Dining,3,2,1,0.0
R003,2025-03-31,12,FOH,Dining,7,6,1,0.0
R003,2025-03-31,12,Kitchen,Pass,8,9,0,0.7917903807388001
R003,2025-03-31,12,Cashier,Pass,4,3,1,0.0
R003,2025-03-31,12,Delivery,Pass,4,5,0,0.2793680932770433
R003,2025-03-31,13,FOH,Prep,7,7,0,0.0
R003,2025-03-31,13,Kitchen,Prep,8,9,0,0.9706563058441606
R003,2025-03-31,13,Cashier,Dining,4,4,0,0.0
R003,2025-03-31,13,Delivery,Grill,3,4,0,0.5165792485497707
R003,2025-03-31,14,FOH,Grill,7,8,0,0.7653502495722733
R003,2025-03-31,14,Kitchen,Pass,8,9,0,1.3987457369188043
R003,2025-03-31,14,Cashier,Grill,4,5,0,1.4562866713972193
R003,2025-03-31,14,Delivery,Pass,3,2,1,0.0
R003,2025-03-31,15,FOH,Grill,5,5,0,0.0
R003,2025-03-31,15,Kitchen,Prep,6,7,0,1.0062975678788715
R003,2025-03-31,15,Cashier,Dining,3,2,1,0.0
R003,2025-03-31,15,Delivery,Prep,3,3,0,0.0
R003,2025-03-31,16,FOH,Pass,3,2,1,0.0
R003,2025-03-31,16,Kitchen,Grill,4,5,0,0.5370271367539303
R003,2025-03-31,16,Cashier,Prep,2,2,0,0.0
R003,2025-03-31,16,Delivery,Pass,2,1,1,0.0
R003,2025-03-31,17,FOH,Dining,3,4,0,1.189931996290898
R003,2025-03-31,17,Kitchen,Prep,3,3,0,0.0
R003,2025-03-31,17,Cashier,Prep,2,2,0,0.0
R003,2025-03-31,17,Delivery,Pass,1,1,0,0.0
R003,2025-03-31,18,FOH,Prep,4,4,0,0.0
R003,2025-03-31,18,Kitchen,Dining,4,5,0,0.6710912124011423
R003,2025-03-31,18,Cashier,Prep,2,1,1,0.0
R003,2025-03-31,18,Delivery,Pass,2,3,0,0.9800575503221705
R003,2025-03-31,19,FOH,Grill,7,7,0,0.0
R003,2025-03-31,19,Kitchen,Grill,8,8,0,0.0
R003,2025-03-31,19,Cashier,Prep,4,3,1,0.0
R003,2025-03-31,19,Delivery,Dining,3,3,0,0.0
R003,2025-03-31,20,FOH,Grill,6,6,0,0.0
R003,2025-03-31,20,Kitchen,Pass,7,7,0,0.0
R003,2025-03-31,20,Cashier,Pass,4,4,0,0.0
R003,2025-03-31,20,Delivery,Dining,3,2,1,0.0
R003,2025-03-31,21,FOH,Prep,5,6,0,0.6389791398625575
R003,2025-03-31,21,Kitchen,Dining,6,5,1,0.0
R003,2025-03-31,21,Cashier,Pass,3,2,1,0.0
R003,2025-03-31,21,Delivery,Dining,2,1,1,0.0
R003,2025-03-31,22,FOH,Dining,4,5,0,1.031226393270147
R003,2025-03-31,22,Kitchen,Grill,4,5,0,1.4970060146931368
R003,2025-03-31,22,Cashier,Prep,2,2,0,0.0
R003,2025-03-31,22,Delivery,Prep,2,3,0,0.40640534637519826
R004,2025-01-01,8,FOH,Pass,1,2,0,0.3635940805635897
R004,2025-01-01,8,Kitchen,Prep,1,1,0,0.0
R004,2025-01-01,8,Cashier,Dining,1,2,0,1.157849412985293
R004,2025-01-01,8,Delivery,Prep,1,2,0,0.053697171920945974
R004,2025-01-01,9,FOH,Dining,1,2,0,0.9893875838342447
R004,2025-01-01,9,Kitchen,Grill,1,1,0,0.0
R004,2025-01-01,9,Cashier,Dining,1,2,0,1.364146019218082
R004,2025-01-01,9,Delivery,Pass,1,1,0,0.0
R004,2025-01-01,10,FOH,Dining,2,3,0,0.9525230912410014
R004,2025-01-01,10,Kitchen,Grill,2,3,0,1.1295512493334534
R004,2025-01-01,10,Cashier,Dining,1,1,0,0.0
R004,2025-01-01,10,Delivery,Pass,1,1,0,0.0
R004,2025-01-01,11,FOH,Dining,4,3,1,0.0
R004,2025-01-01,11,Kitchen,Dining,4,3,1,0.0
R004,2025-01-01,11,Cashier,Pass,2,3,0,0.5556095051582849
R004,2025-01-01,11,Delivery,Prep,2,1,1,0.0
